format_raw,Format,Metric,Year,count,Revenue [m$],Units [m]
Download Music Video,Download,Value,2021,1,1.7,0
Download Single,Download,Value,2021,1,256,0
DVD Audio,DVD,Value,2021,1,5.8,0
Kiosk,Other,Value,2021,1,0.7,0
Paid Subscription,Paid Subscription,Value,2021,1,"8,573.60",0
On-Demand Streaming (Ad-Supported),Other Streaming,Value,2021,1,"1,760.70",0
Other Ad-Supported Streaming,Other Streaming,Value,2021,1,209,0
SoundExchange Distributions,Other Streaming,Value,2021,1,992.5,0
Limited Tier Paid Subscription,Paid Subscription,Value,2021,1,907.3,0
Music Video (Physical),Other,Value,2021,1,19.9,0
Other Digital,Download,Value,2021,1,31.1,0
Ringtones & Ringbacks,Ringtones,Value,2021,1,15,0
Synchronization,Synchronization,Value,2021,1,302.9,0
LP/EP,Vinyl,Value (Adjusted),2021,1,"1,037.70",0
Vinyl Single,Vinyl,Value (Adjusted),2021,1,7.9,0
CD,CD,Value (Adjusted),2021,1,584.2,0
CD Single,CD,Value (Adjusted),2021,1,0.1,0
SACD,CD,Value (Adjusted),2021,1,0.2,0
Download Album,Download,Value (Adjusted),2021,1,282.2,0
Download Music Video,Download,Value (Adjusted),2021,1,1.7,0
Download Single,Download,Value (Adjusted),2021,1,256,0
DVD Audio,DVD,Value (Adjusted),2021,1,5.8,0
Kiosk,Other,Value (Adjusted),2021,1,0.7,0
Paid Subscription,Paid Subscription,Value (Adjusted),2021,1,"8,573.60",0
On-Demand Streaming (Ad-Supported),Other Streaming,Value (Adjusted),2021,1,"1,760.70",0
Other Ad-Supported Streaming,Other Streaming,Value (Adjusted),2021,1,209,0
SoundExchange Distributions,Other Streaming,Value (Adjusted),2021,1,992.5,0
Limited Tier Paid Subscription,Paid Subscription,Value (Adjusted),2021,1,907.3,0
Music Video (Physical),Other,Value (Adjusted),2021,1,19.9,0
Other Digital,Download,Value (Adjusted),2021,1,31.1,0
Ringtones & Ringbacks,Ringtones,Value (Adjusted),2021,1,15,0
Synchronization,Synchronization,Value (Adjusted),2021,1,302.9,0
